[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":["catalog_product_3","catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":["catalog_product_3","catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":["catalog_product_"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":{"0":"catalog_product_4","1":"catalog_category_product_3","3":"catalog_product","4":"catalog_category_product"},"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":{"0":"catalog_category_3","3":"catalog_category"},"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":["catalog_product_4","catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":{"0":"catalog_category_3","4":"catalog_category"},"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":["catalog_product_4","catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/3/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/back/duplicate/active_tab/product-details/","invalidateInfo":{"tags":{"0":"catalog_product_4","1":"catalog_category_product_3","3":"catalog_product","4":"catalog_category_product"},"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/4/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/active_tab/product-details/back/edit/active_tab/product-details/","invalidateInfo":{"tags":["catalog_product_4"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/4/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/active_tab/product-details/back/edit/active_tab/product-details/","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/4/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/active_tab/product-details/back/edit/active_tab/product-details/","invalidateInfo":{"tags":["catalog_product_4","catalog_category_product_3","catalog_product","catalog_category_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2016-04-18 13:51:27] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost:8888/magento2/admin_101v6w/catalog/product/save/id/4/key/62711ad2f068c3e5f957ec0ae70284ee2aec31f076e7a0739aa114e8a5e1502f/active_tab/product-details/back/edit/active_tab/product-details/","invalidateInfo":{"tags":["catalog_category_3","catalog_category"],"mode":"matchingAnyTag"},"is_exception":false} []
